filepath,label,tumor,sequence
/content/brain_mri_work/clean/Schwannoma/a6c10d17a7db4b2e9295e798b84b9d4b2d0d6d87d0eed17f8dc8417e0c60c365_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/aa8d35e35d89803f9d499053bb62f3_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/3aa8496c151f908242a9f9863eb9e0_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/fe7ee43afc6bc98f4b61026bb8cd03f563dcf4b210edb33745f651e11f49ea38_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/e78d3536a5d89da489a48d75cab61e_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/d50bdac6b8155da708a669378a6a47141d10f6aedad1efff648ce8427d6ef60d_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/b2ff392c24c647b435069e64a55413_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/fcbf1a66ba988b7c45bafb115678a2_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/e034a23ef4210d23f54c10a3dfbb828ef1279300d487dddde6435c128865fa27_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/f8de4dfe625652a9910580cb6f5bf5cb6a7da926cc250bfa8d437b6721ead30e_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/7d3056a7ef936fe502daad7661e129_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_52-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/c03d61374656214160ac12ffe9ca72_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/eac021ff2b2df8b51b693c787af2ed_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2416b4919c8e604bed740d14554e7403ea633b90b786ead8fbbb042b9c01cf6b_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/30ffc9b4c830051d9803fa77590738_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/5b4d3e7dbc8b39d249c65fb41053fd_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2a1bc2d8c31551a68167ed85a2d3fc61049fc9fcb84767eabf75ddb5e73dbcd5_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/9d77327188f206a6f3ee76cd0904e9680906169c424cc46e4474c61dec5187c1_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/8d689c19737dbdd1b609d8a88208f3_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/b430ef67f01915e0d9fff24ee3aa3c_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/0d3ee15b8730702a2bc956dcd5f1c7_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/8fee8be537a63d391cba898951fc09_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/3419beada85eec96e019c10bd4c36b_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/ff8058588b4e7e66262ccf3fb2df93_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/10c467c329ba48b75abe222f3b1028_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/dc7a3df38149801445bfbd24353354_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/c663ad9b0974774d25df79cc442ec743e4ea1a4d3303da550e4212cd5a36e515_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/01e5c75e6bb500915ca47270dc4454_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_44-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/79a3417d733165bc4a079708530f61_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/5f7fe892e1274c1e9dbc7ff293d9bd_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/54eb94a55436bfcc03cf449ebf0053_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/30bb90bc7ea88de9c348f2fd63c52e_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/8e05a2abeea2c697762de4b0fd36fd_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/00d449fd183b4910a17a190afa7339_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/81140277184a0e5eed9c3df474014f_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2b92854fc4e6f14cd4d76c6e01e32a_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/7f82142435290243014100eb06b19f_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/09639feef950f2f03073116a99b2960742f268bbdc9354252e1c2d7b1950ee4d_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/91010f692d0bb94df1802d84a260e5_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/4d564d8368f20c81549903be728de8_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_35_16-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/473ec733266ca92c4ca8c81e96079f_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/b14c744f521168f65e5644eb3aff6c_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/dda72bf8ed3752467888838e4faab7_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/32631076cf5e14f65b5dfbdd6cc25c_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_35_01-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/e80624d214e44d72b3fd7a2b72c163_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_35_08-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/b2448c170affa783eae4b6916a1774_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_35_24-Window_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/6f17b20cb0dc31895c84482f8657a5_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/57e07fe01de3a5e019aa6da8c36749_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/a75fa8bdb3d3b21aa3b493b7a7f69f_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/a8508c9804f72884973bbc43a89b4e_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/9a9cc51f0a7ada6fec1c98ce413c31_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/429b79255b05f2c9ab270795b5fa0a_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/eadaf89cb9201e88bbc0bd524280b1_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/62d404a21757114b6ff0cff20b58d4_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/95ac5e7580c9c0e623627f9d772703_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/8e253d9ddb8b1c1b0fc2ae9c0fc57e_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/e3dafb111c595e53f0effc88f29b0c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/49d4df92b6b88a2c4c7d5c17c477be_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/7cee4170e291ec9766926eb41a2d3f_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2ee16dd6ff4e5924743c6a37eadd7f_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_10-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/8f2152bf61d95efa6ced1285475088_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/944b2c6d7cc33d2a4f32afcf3d4b7177645743d88c2a4ef686b39b2dc84ce91b_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/cfea7ad7a5d543a4e31d4b122ef57354f6f3a32b876be1016ff1c8836d8a60bf_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/af2f8a632614e867f9b9d8f39dc94d_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_31_30-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/475bda032269931f58fefa081813e4_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/01f0c375b05c848b26ba000509e1fb_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_31_41-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/e1fe7e7367ffd28ee7b1e60030b310_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/02f3297cbe725b577faafed1e79f4c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/1c0a5eaa3366fd01de0ffe604f3347_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/4865512c63d9199425824b60d38bd3_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_18-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/d9098875f71d7331f8552c12f4c6c4_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ea957839a084e7610f6349b6c2993a_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/bf89fc12901021d47c6b4890395bf37379f8eb50126eb41abf934a453f13809a_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/c4c7dc94bf7d8a13f264dca72fcb29_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/3b02529fb655515ac9353fae72cbb5_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/d922eac0637415f996c77e30c5ea66_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/06ac47ffb8bb7822ee1aa56f0874c9_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/8d73637b10c4822aae7213a567a192bbdac70f3cfd5c18a323f49071e0f7a355_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/d26e3c8c3d53e8c919298c26660508_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/b5d023479831da999f74956bb99075_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/b094ceb61c96ea005979ed9210ab77_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/a43cbaa55a55e74056333446e2546f_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/43c8e39c03fa3478bc43341cae2777_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/849059f5d1d8aaa9fee28591fc3db4_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/1830f7b2da6508cd246feb3e99c514_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/b6fda643280ee5fac4dac2329a4e69_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/303d7a0c29b0241e95513f728872bd_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2a028fe0c4df7b03ebbec2f426ff95_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/8b4960a11d801368c2986cfcae302d_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/b8179cc38cbc2035b87b377f5a90c5_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/c7e651a90371475e5f77198195b4a6_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/8992bca73598e437ba14754e575561_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/fe5d59b64a0fb3ad6a6e96f9ebfbb2b5ec56d9a5d84ef35a932d41a9f9ab928a_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/589dbfd78a9fda962a41f30c3b5ffe_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/632cd5c71b2c829d2045512e88c50dfa3d7153d22f0e7094a83b8867e70fad5e_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/3636f90ac66f1e0a53862283ad280b_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/4a13e97b2fb9af37275815206799a527289d5d9aeae9a02dd69640186444120c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ea6d1d100549ab75d274558bb2b897_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/d783f318b113c9c47c4ead9c6501c6_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/5622e8696b09444c86d812d8b8234f_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_31_34-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ef5e8b14d33e913bbd61bb2ccb3281_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ede24b4e45d8fa231c9e402aea8300_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/64ab9a7c399379e24bae30240cb92a_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_05-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/3ae67cb0c1beab3a1df4a2c8043345_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ae62cd878318ba3187514c135cf7b1_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/975009625edeab46370b14f8ab67d2_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/ba980f6d80b6cdaef804607827c2cf_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/3ba132362e71fa780787e10188cf11deb7bb5ec62a13567b6c714027524013b9_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/709a845fc76851994002d3ed8fd941_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/243a9418731751bb5230b62270c1ba_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/36e5ff718b84d115f184262b9f4019_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_34_13-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_31_26-Window_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/a556feeededa07916984179b7826ad_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/1aba39c0c5b97bc41da8e415b10e3e_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Schwannoma/9185add4935268deeba7fc4f9bf982_big_gallery_clean.jpg,Schwannoma,Schwannoma,T2
/content/brain_mri_work/clean/Tuberculoma/7904cbd166a32853b9834ad1cdff15_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/d9a7454b775ceb607d77ccdba464e6_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/ff951cf926ea50d99a8f5880555a6c_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/7b1e6ea5eb22b9e55a58357dd2ee04_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/01a9e9bcdc66462ec63a749f78363e_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/83c8bafe7cb5e5a39bbcad38526876_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/ba7f8da33bb7a21c9474723a416603_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/3b38cacba6889c421c6e36e9ca8895_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/5cd340d7a6d84e34ef5dfa57ddc666_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T1
/content/brain_mri_work/clean/Tuberculoma/f1dd9712c9eda13c0bf31be1f9dfe4_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/ba3207c0f97f87fd337692dec23592_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/66._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/58._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/03ad5701df444374ddb9f73c019c77_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/8._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/50._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/1fe0c1abe9185e9fbbb2f946ec8792_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/17b5bd7fe97f5462cb321a669ea546_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/9e1209537c15c3f6cf4daf34f5e029_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/49._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/43._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/a8da5f5313b82da1e0aebc60ebf608_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/61._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/3388463411b7554d461d99f96680cd_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/0e655f85d0db8f461a7665592253da_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/7._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/dbd5e374c36157459e42bd939706c9_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/55._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/c8dede4f1b8d9ea0b52f7ffb74d172_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/59._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/5d43f9e70e04ba386cacb9ef9e87b1_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,UNK
/content/brain_mri_work/clean/Tuberculoma/f19e3f394493bf91cf319d4d18b846_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T2
/content/brain_mri_work/clean/Tuberculoma/6._big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T2
/content/brain_mri_work/clean/Tuberculoma/1bbe24be35c804f59c0bfe91d31a92_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T2
/content/brain_mri_work/clean/Tuberculoma/dbd712fe3dbc4fb3536eb6197a4008_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T2
/content/brain_mri_work/clean/Tuberculoma/e1a2596e48ba5090a88403a1cc6a9f_big_gallery_clean.jpg,Tuberculoma,Tuberculoma,T2
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_31-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_57-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/05a82e8e2a2e8687bcb7eab95599c9_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/79ac12e10b3815dcd041c07b06e377_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_43-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_42-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_53-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/64667ede8229dc935e2c5d43e2efd6_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/5e6657cafe4fa116ddf786301827d6_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_00-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/48df454fc4277961d5654f37b384ad_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-10 17_14_25-Normal MRI head - 3-years-old _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_07-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/0e66a91abb3c685eb0162351a22385_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/493cbbe84f5ecf35cb76dd3b795930_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_08-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/31046643548e2b1e139879263c152a_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_40-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/c8afbeaa27dc8c4f9383e8078834ce_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/200ec201c92b8df7848e6d6c8b320f_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_52-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_55-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/9f5804d2f56088029383620c817293_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_46-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_47-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_12-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_54-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/c9160aa105050799328a0d28c6bccc_big_gallery_clean.jpg,Normal,Normal,T1
